"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L644","IMissionTrip","femr.data.models.core.IMissionTrip","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IMissionTrip.java","24","1","50","2","0","0","0","0","0","0","0","0","0","0","0","13","3","24","9","0","13","0","0","0","0","0","14","0","0","0","0","1","1","0","15","27","0","6","0","6","13","0","13","5","13","0","0","13","5","15","27","0","6","0","6","13","0","13","5","13","0","0","13","5","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L226","IPatient","femr.data.models.core.IPatient","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IPatient.java","27","1","82","2","0","0","0","0","0","0","0","0","0","0","0","26","2","20","19","0","26","0","0","0","0","0","27","0","0","0","0","1","1","0","28","56","0","13","0","13","26","0","26","13","26","0","0","26","13","28","56","0","13","0","13","26","0","26","13","26","0","0","26","13","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0"
"L1164","IPatientAgeClassification","femr.data.models.core.IPatientAgeClassification","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IPatientAgeClassification.java","25","1","43","2","0","0","0","0","0","0","0","0","0","0","0","9","0","17","5","0","9","0.1","0.266667","4","4","1","9","0.266667","4","0","0","1","1","0","11","19","0","5","0","5","9","0","9","4","9","0","0","9","4","11","19","0","5","0","5","9","0","9","4","9","0","0","9","4","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L154","IPatientEncounter","femr.data.models.core.IPatientEncounter","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IPatientEncounter.java","24","1","78","2","0","0","0","0","0","0","0","0","0","0","0","27","5","20","10","0","27","0","0","0","0","0","28","0","0","0","0","1","1","0","29","55","0","14","0","14","27","0","27","13","27","0","0","27","13","29","55","0","14","0","14","27","0","27","13","27","0","0","27","13","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0"
"L2000","IPatientEncounterPhoto","femr.data.models.core.IPatientEncounterPhoto","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IPatientEncounterPhoto.java","21","1","29","2","0","0","0","0","0","0","0","0","0","0","0","4","0","10","2","0","4","0","0","0","0","0","5","0","0","0","0","1","1","0","6","9","0","2","0","2","4","0","4","2","4","0","0","4","2","6","9","0","2","0","2","4","0","4","2","4","0","0","4","2","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1175","IPatientEncounterTabField","femr.data.models.core.IPatientEncounterTabField","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IPatientEncounterTabField.java","28","1","60","2","0","0","0","0","0","0","0","0","0","0","0","16","4","13","8","0","16","0.0588235","0.142857","3","3","1","16","0.142857","3","0","0","1","1","0","18","33","0","8","0","8","16","0","16","8","16","0","0","16","8","18","33","0","8","0","8","16","0","16","8","16","0","0","16","8","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"L179","IPatientEncounterVital","femr.data.models.core.IPatientEncounterVital","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IPatientEncounterVital.java","21","1","48","2","0","0","0","0","0","0","0","0","0","0","0","11","1","13","8","0","11","0.0833333","0.235294","4","4","1","11","0.235294","4","0","0","1","1","0","13","28","0","6","0","6","11","0","11","5","11","0","0","11","5","13","28","0","6","0","6","11","0","11","5","11","0","0","11","5","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L1498","IPatientPrescription","femr.data.models.core.IPatientPrescription","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IPatientPrescription.java","26","1","69","2","0","0","0","0","0","0","0","0","0","0","0","21","5","15","6","0","21","0","0","0","0","0","22","0","0","0","0","1","1","0","23","44","0","10","0","10","21","0","21","10","21","0","0","21","10","23","44","0","10","0","10","21","0","21","10","21","0","0","21","10","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0"
"L1505","IPatientPrescriptionReplacement","femr.data.models.core.IPatientPrescriptionReplacement","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IPatientPrescriptionReplacement.java","6","1","21","2","0","0","0","0","0","0","0","0","0","0","0","7","2","9","2","0","7","0.125","0.25","3","3","1","7","0.25","3","0","0","1","1","0","9","16","0","4","0","4","7","0","7","3","7","0","0","7","3","9","16","0","4","0","4","7","0","7","3","7","0","0","7","3","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1512","IPatientPrescriptionReplacementReason","femr.data.models.core.IPatientPrescriptionReplacementReason","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IPatientPrescriptionReplacementReason.java","6","1","17","2","0","0","0","0","0","0","0","0","0","0","0","5","0","9","0","0","5","0.166667","0.3","3","3","1","5","0.3","3","0","0","1","1","0","7","12","0","3","0","3","5","0","5","2","5","0","0","5","2","7","12","0","3","0","3","5","0","5","2","5","0","0","5","2","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1992","IPhoto","femr.data.models.core.IPhoto","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IPhoto.java","25","1","42","2","0","0","0","0","0","0","0","0","0","0","0","8","0","15","14","0","8","0.111111","0.230769","3","3","1","8","0.230769","3","0","0","1","1","0","10","18","0","4","0","4","8","0","8","4","8","0","0","8","4","10","18","0","4","0","4","8","0","8","4","8","0","0","8","4","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1005","IRole","femr.data.models.core.IRole","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IRole.java","24","1","32","2","0","0","0","0","0","0","0","0","0","0","0","4","0","20","9","0","4","0.2","0.333333","3","3","1","4","0.333333","3","0","0","1","1","0","6","9","0","2","0","2","4","0","4","2","4","0","0","4","2","6","9","0","2","0","2","4","0","4","2","4","0","0","4","2","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L423","ISystemSetting","femr.data.models.core.ISystemSetting","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\ISystemSetting.java","24","1","36","2","0","0","0","0","0","0","0","0","0","0","0","6","0","17","7","0","6","0.142857","0.272727","3","3","1","6","0.272727","3","0","0","1","1","0","8","13","0","2","0","2","6","0","6","3","6","0","0","6","3","8","13","0","2","0","2","6","0","6","3","6","0","0","6","3","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2799","ITab","femr.data.models.core.ITab","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\ITab.java","29","1","65","2","0","0","0","0","0","0","0","0","0","0","0","18","1","15","12","0","18","0.0526316","0.130435","3","3","1","18","0.130435","3","0","0","1","1","0","20","37","0","9","0","9","18","0","18","9","18","0","0","18","9","20","37","0","9","0","9","18","0","18","9","18","0","0","18","9","0","0","44","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","5","0","0","0","0","0"
"L1182","ITabField","femr.data.models.core.ITabField","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\ITabField.java","21","1","53","2","0","0","0","0","0","0","0","0","0","0","0","16","3","16","14","0","16","0","0","0","0","0","17","0","0","0","0","1","1","0","18","33","0","8","0","8","16","0","16","8","16","0","0","16","8","18","33","0","8","0","8","16","0","16","8","16","0","0","16","8","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"L2814","ITabFieldSize","femr.data.models.core.ITabFieldSize","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\ITabFieldSize.java","24","1","32","2","0","0","0","0","0","0","0","0","0","0","0","4","0","14","8","0","4","0.2","0.333333","3","3","1","4","0.333333","3","0","0","1","1","0","6","9","0","2","0","2","4","0","4","2","4","0","0","4","2","6","9","0","2","0","2","4","0","4","2","4","0","0","4","2","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2807","ITabFieldType","femr.data.models.core.ITabFieldType","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\ITabFieldType.java","24","1","32","2","0","0","0","0","0","0","0","0","0","0","0","4","0","14","10","0","4","0.2","0.333333","3","3","1","4","0.333333","3","0","0","1","1","0","6","9","0","2","0","2","4","0","4","2","4","0","0","4","2","6","9","0","2","0","2","4","0","4","2","4","0","0","4","2","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L995","IUser","femr.data.models.core.IUser","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IUser.java","25","1","87","2","0","0","0","0","0","0","0","0","0","0","0","28","2","31","20","0","28","0.0689655","0.230769","9","5","2","27","0.230769","9","0","0","1","1","0","30","63","0","14","0","14","28","0","28","13","28","0","0","28","13","30","63","0","14","0","14","28","0","28","13","28","0","0","28","13","0","0","54","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","7","0","0","0","0","0"
"L2171","IVital","femr.data.models.core.IVital","L5135","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\IVital.java","21","1","41","2","0","0","0","0","0","0","0","0","0","0","0","10","0","15","9","0","10","0","0","0","0","0","11","0","0","0","0","1","1","0","12","21","0","5","0","5","10","0","10","5","10","0","0","10","5","12","21","0","5","0","5","10","0","10","5","10","0","0","10","5","0","0","23","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L2164","IResearchEncounter","femr.data.models.core.research.IResearchEncounter","L5464","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounter.java","29","1","79","2","0","0","0","0","0","0","0","0","0","0","0","25","7","9","9","0","25","0","0","0","0","0","26","0","0","0","0","1","1","0","27","51","0","13","0","13","25","0","25","12","25","0","0","25","12","27","51","0","13","0","13","25","0","25","12","25","0","0","25","12","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0"
"L5499","IResearchEncounterVital","femr.data.models.core.research.IResearchEncounterVital","L5464","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","25","1","52","2","0","0","0","0","0","0","0","0","0","0","0","13","2","8","0","0","13","0","0","0","0","0","14","0","0","0","0","1","1","0","15","28","0","7","0","7","13","0","13","6","13","0","0","13","6","15","28","0","7","0","7","13","0","13","6","13","0","0","13","6","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
